"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Norway","NOR","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179638.192469016","189393.748371113","191494.462648588","201529.497329552","214064.60199789","220777.722902603","226526.359112519","225605.557693358","227653.158460251","241841.336313427","244521.641005674","245814.792539788","245713.465576458","261652.336717253","260659.988569397","251443.967318864","240915.116184924","237028.962453074","235690.70956104","235934.149628286","224274.798804572","225863.555238344","221430.109569708","222299.276280955","227488.711291338","236765.932060161","245307.80826365","237378.764508072","233603.370128086","239974.669907072","247558.203722332","239724.473450612","242449.249801658","",
"Nepal","NPL","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3003.17550602063","3292.51857640873","3201.67250615984","3262.79439818566","3149.62124957122","3177.59188947589","3146.97005914847","2986.36375695074","2969.93532071976","3197.25671148714","3289.39133050151","3399.84177766627","3500.07301272402","3521.93325137575","3555.99844738121","3052.06533937887","2935.34215012534","2821.85162124585","2680.60983617863","2698.91800524454","2764.95027760591","2867.64957834091","2896.94028609544","3034.45116856306","2998.56084380149","2813.22398749982","3216.0111447491","3474.35469916309","3580.3109338442","3395.0003126757","3488.96638242054","3715.47156969539","3714.96372092323","",
"Nauru","NRU","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61395.5793614355","64264.7326000351","65919.4798881623","63128.9564471082","61845.8944638617","62765.6106594511","65586.2926173635","64141.8611685919","69798.2374664047","68440.5797891583","68791.7867126851","72364.7733444805","73960.8567512072","72934.744929285","74048.7999960663","71369.4006186021","75757.4753233251","72786.7206701044","74805.1553265282","75496.3474075764","74770.4212675107","77168.6660169964","76726.5761212541","75233.4406091155","71950.5311246825","77079.043336694","75208.3171785551","77787.4505952296","80453.38013196","75395.0150117848","75277.392848471","71275.894539082","69320.6581579483","",
"OECD members","OED","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49104.3842370603","50121.1629209876","51985.0906600522","52611.5365751836","54020.4065725326","55586.5429798568","55889.5808108484","56752.8449967099","57973.6784336262","59744.2783581156","60939.0542762049","62254.273190551","63152.2975350938","62656.9075118059","59802.3377250385","63860.3585512562","64327.4671075347","64538.6163062173","65167.4900576506","65704.7724915743","76741.8008170643","67160.6697968795","68081.8673569109","68524.7479096983","68704.4149997132","67557.5385475487","70335.9254594746","69454.726562964","68780.980289896","",
"Oman","OMN","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","369918.128476949","338727.259245386","324384.026528794","299757.330985414","259090.253920267","215396.163510883","185718.338235981","162630.089820284","142831.323954733","123317.488631748","117278.295810947","102882.948177664","85710.3756524304","71466.3964402549","59101.2879979443","54384.1203166526","51148.554399259","51201.7529582252","46366.1358260209","41104.1220623371","38398.3872666074","39978.9943384299","46095.0352147589","48277.9269849013","50779.837063309","46637.9739840558","",
"Other small states","OSS","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26484.3632861034","27367.1102898881","28442.2632750124","27469.6389754608","28631.6617164726","27775.9352651011","28663.4111100398","29983.3316321456","31125.4089438082","30770.2493930713","31496.9801810152","33610.9109007657","33511.1708248301","32042.0132354635","30772.9142423523","32219.5829738403","31713.7194159693","31840.2796880322","31620.5034335144","31144.3556438318","31085.1860767896","31096.3358306647","31951.2268894416","32583.3259634061","32717.4259388","32674.6324199304","34036.3373652326","32186.0276105954","31613.2335685119","",
"Pakistan","PAK","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2755.22052029604","2870.7021741447","2947.58158280559","2980.15286667662","3050.3841503532","3024.60352075987","2969.97143015183","3084.22085579326","3103.28487967162","3006.63511620547","3077.58410670721","3092.0371582226","3187.83118710908","3685.63627789911","3916.96774850495","3867.74317890353","3951.57789869539","4331.082413685","3827.70182511169","3755.70854804223","3798.94548997996","3797.00045793678","3625.16660888511","3719.17219187844","3666.86636976601","3873.92592954473","3933.57847767986","4160.22277845609","4180.60789938123","3823.71892315197","3877.74818635075","4026.40344132414","3775.00277236381","",
"Panama","PAN","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21404.9899459642","19018.1900288807","20209.4593167207","19571.7116312471","19435.058930772","14910.8802952455","15687.1047665266","16076.0526363406","17689.9149026105","17860.7580052341","15832.2580350529","15813.7207860551","16778.2045336197","17364.6428476556","18346.7792965944","19211.3499183106","20326.8309949668","22714.1116295446","23713.1501451749","24943.3546765352","28802.4728642296","33787.2885318104","34653.5069498455","37990.8708695558","44170.2055481562","46675.1900283994","49081.1830947595","47406.4619583912","49884.7534170959","34949.4604208288","49106.9787154259","49691.8757650558","52803.2988728314","",
"Peru","PER","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15311.7520964843","14865.145551142","15222.3805478176","16007.245995783","15895.0388531188","15591.3688650423","15908.3160788805","15483.8927396724","15100.9878258677","15647.5481402845","15307.7672804656","15870.2878640883","15772.0137096101","16284.5269039394","16964.6675033805","16697.1085922186","17173.1018200031","18221.9454528171","17696.1171335401","18414.472619877","18995.9384364267","18848.937747218","19866.4803275303","20157.6705548205","20373.4041394492","21671.760907132","21968.620791414","22082.090149232","21487.0452663414","22056.1609788116","22266.6395466562","21665.5622468646","22231.0988503232","",
"Philippines","PHL","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9908.56423481864","9659.91300543223","9831.98463720088","9974.4822097895","10474.0234308896","10172.5443731745","10454.6005405855","10049.9549229828","9653.82097192372","10020.5440499841","9915.72600266247","10076.062120781","10345.0126280564","10542.7239044583","10807.9789113547","11070.2778423491","11366.4784970789","11833.9029358031","11588.1431855635","12287.2278755149","12103.2505594978","12862.1042006548","13201.9846344169","13420.299116167","13850.0762564933","13489.3256522858","14038.3432007146","14152.879274908","14468.1615632338","14015.2361679587","14168.1815368847","13829.7398865457","14007.6380587364","",
"Palau","PLW","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22172.344090983","22717.3233347104","21881.6892830566","24966.5124559532","27649.9092586398","24576.8225955399","23216.2238176017","22562.2576387792","30200.6643848391","37020.119160926","40282.7842989501","40931.0119877057","36664.0045207412","38263.1257360553","34264.447176013","30211.6556072071","31038.05134659","29700.9921565265","",
"Poland","POL","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14597.8284434201","14630.0969406484","14503.6520453723","14683.6983876342","15700.029831741","16191.0360778099","16726.1268684039","18417.2695098175","19540.4810651309","20777.6133677349","20807.9193942055","21495.6330770216","21831.6567347707","20843.0728271844","22118.9442312674","24673.349600106","26629.57745557","26917.9667657175","26126.8777054849","27493.3296409533","28716.8295845725","28046.7656876974","27735.7440857602","29170.5972153781","29893.1172755032","29341.9487216586","30740.1712001027","32596.9457872053","33526.1535067604","",
"Pre-demographic dividend","PRE","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8814.51514319573","8835.6666864897","8055.77925531835","7602.79609531451","7158.76166957939","7344.018123624","8030.03921779409","8749.0406118887","8869.82421177094","9054.59578838946","9077.1373371426","9079.94932570253","8506.82568893375","9022.45093136666","9237.26012379861","9630.12790364907","9852.76461936382","10148.0909298181","10099.0860272813","10140.5592798355","10273.0695443551","10087.1020813994","9789.18631744632","9795.83801689746","9621.33403428655","9562.6625016626","9382.71098755987","9224.04161089451","9239.23690160478","7925.15671714866","7418.72187588285","7378.01524496201","7243.4990455937","",
"Puerto Rico (US)","PRI","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","370151.137532029","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
